task_id,account_id,project_id,created_by_user_id,assignee_user_id,task_status,priority,has_blocker,created_at_utc,start_at_utc,due_at_utc,completed_at_utc
tsk_004871,acc_0046,prj_00277,usr_00553,usr_00559,in_progress,low,False,2026-02-10 00:00:00+00:00,2026-02-10 00:00:00+00:00,2026-02-18 00:00:00+00:00,
tsk_004872,acc_0046,prj_00277,usr_00547,usr_00549,done,medium,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-12 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_004873,acc_0046,prj_00277,usr_00550,usr_00559,backlog,medium,False,2026-02-22 00:00:00+00:00,2026-02-22 00:00:00+00:00,2026-03-04 00:00:00+00:00,
tsk_004874,acc_0046,prj_00277,usr_00547,usr_00556,in_progress,medium,False,2026-02-18 00:00:00+00:00,2026-02-21 00:00:00+00:00,2026-03-01 00:00:00+00:00,
tsk_004875,acc_0046,prj_00277,usr_00558,usr_00554,in_progress,medium,False,2026-02-03 00:00:00+00:00,2026-02-04 00:00:00+00:00,2026-02-16 00:00:00+00:00,
tsk_004876,acc_0046,prj_00277,usr_00550,usr_00557,backlog,high,False,2026-02-01 00:00:00+00:00,2026-02-03 00:00:00+00:00,2026-02-08 00:00:00+00:00,
tsk_004877,acc_0046,prj_00277,usr_00560,usr_00553,backlog,critical,False,2026-02-21 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-03-07 00:00:00+00:00,
tsk_004878,acc_0046,prj_00277,usr_00548,usr_00554,done,medium,False,2026-02-10 00:00:00+00:00,2026-02-10 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-02-17 00:00:00+00:00
tsk_004879,acc_0046,prj_00277,usr_00557,usr_00551,backlog,high,False,2026-02-14 00:00:00+00:00,2026-02-17 00:00:00+00:00,2026-03-03 00:00:00+00:00,
tsk_004880,acc_0046,prj_00277,usr_00549,usr_00560,in_progress,critical,False,2026-02-14 00:00:00+00:00,2026-02-14 00:00:00+00:00,2026-02-19 00:00:00+00:00,
tsk_004881,acc_0046,prj_00277,usr_00557,usr_00558,in_progress,low,False,2026-02-17 00:00:00+00:00,2026-02-19 00:00:00+00:00,2026-02-26 00:00:00+00:00,
tsk_004882,acc_0046,prj_00277,usr_00557,usr_00550,in_progress,high,False,2026-02-07 00:00:00+00:00,2026-02-07 00:00:00+00:00,2026-02-23 00:00:00+00:00,
tsk_004883,acc_0046,prj_00277,usr_00552,usr_00552,done,high,False,2026-02-16 00:00:00+00:00,2026-02-17 00:00:00+00:00,2026-03-03 00:00:00+00:00,2026-02-24 00:00:00+00:00
tsk_004884,acc_0046,prj_00277,usr_00558,usr_00560,in_progress,medium,False,2026-02-02 00:00:00+00:00,2026-02-04 00:00:00+00:00,2026-02-22 00:00:00+00:00,
tsk_004885,acc_0046,prj_00277,usr_00554,usr_00553,backlog,high,False,2026-02-23 00:00:00+00:00,2026-02-23 00:00:00+00:00,2026-03-13 00:00:00+00:00,
tsk_004886,acc_0046,prj_00277,usr_00553,usr_00560,in_progress,medium,False,2026-02-24 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-03-15 00:00:00+00:00,
tsk_004887,acc_0046,prj_00277,usr_00554,usr_00552,done,medium,False,2026-02-14 00:00:00+00:00,2026-02-17 00:00:00+00:00,2026-03-10 00:00:00+00:00,2026-02-19 00:00:00+00:00
tsk_004888,acc_0047,prj_00278,usr_00567,usr_00571,backlog,high,False,2026-02-22 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-03-14 00:00:00+00:00,
tsk_004889,acc_0047,prj_00278,usr_00562,usr_00564,in_progress,critical,False,2026-02-24 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-03-12 00:00:00+00:00,
tsk_004890,acc_0047,prj_00278,usr_00572,usr_00574,done,medium,False,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-14 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_004891,acc_0047,prj_00278,usr_00570,usr_00575,cancelled,medium,False,2026-02-23 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-03-07 00:00:00+00:00,
tsk_004892,acc_0047,prj_00278,usr_00570,usr_00569,backlog,medium,False,2026-02-22 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-03-08 00:00:00+00:00,
tsk_004893,acc_0047,prj_00278,usr_00563,usr_00568,in_progress,medium,False,2026-02-24 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-14 00:00:00+00:00,
tsk_004894,acc_0047,prj_00278,usr_00567,usr_00566,in_progress,high,False,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-10 00:00:00+00:00,
tsk_004895,acc_0047,prj_00278,usr_00574,usr_00563,done,medium,False,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-10 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_004896,acc_0047,prj_00278,usr_00571,usr_00569,blocked,medium,True,2026-02-21 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-03-07 00:00:00+00:00,
tsk_004897,acc_0047,prj_00278,usr_00576,usr_00569,cancelled,high,False,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-08 00:00:00+00:00,
tsk_004898,acc_0047,prj_00278,usr_00574,usr_00566,backlog,medium,False,2026-02-22 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-03-06 00:00:00+00:00,
tsk_004899,acc_0047,prj_00278,usr_00561,usr_00570,in_progress,high,False,2026-02-22 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-03-10 00:00:00+00:00,
tsk_004900,acc_0047,prj_00278,usr_00572,usr_00564,blocked,high,True,2026-02-22 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-03-01 00:00:00+00:00,
tsk_004901,acc_0047,prj_00278,usr_00565,usr_00561,done,medium,False,2026-02-22 00:00:00+00:00,2026-02-23 00:00:00+00:00,2026-03-07 00:00:00+00:00,2026-02-24 00:00:00+00:00
tsk_004902,acc_0047,prj_00278,usr_00562,usr_00565,done,medium,False,2026-02-21 00:00:00+00:00,2026-02-22 00:00:00+00:00,2026-03-11 00:00:00+00:00,2026-02-23 00:00:00+00:00
tsk_004903,acc_0047,prj_00278,usr_00576,usr_00562,done,medium,True,2026-02-24 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_004904,acc_0047,prj_00278,usr_00564,usr_00575,in_progress,medium,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-05 00:00:00+00:00,
tsk_004905,acc_0047,prj_00278,usr_00568,usr_00564,backlog,high,False,2026-02-21 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-03-05 00:00:00+00:00,
tsk_004906,acc_0047,prj_00278,usr_00575,usr_00575,cancelled,low,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-04 00:00:00+00:00,
tsk_004907,acc_0047,prj_00278,usr_00564,usr_00575,in_progress,medium,False,2026-02-21 00:00:00+00:00,2026-02-22 00:00:00+00:00,2026-02-25 00:00:00+00:00,
tsk_004908,acc_0047,prj_00278,usr_00570,usr_00564,in_progress,low,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-07 00:00:00+00:00,
tsk_004909,acc_0047,prj_00278,usr_00567,usr_00569,in_progress,low,False,2026-02-25 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-03-07 00:00:00+00:00,
tsk_004910,acc_0047,prj_00278,usr_00573,usr_00572,done,medium,False,2026-02-21 00:00:00+00:00,2026-02-21 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-02-23 00:00:00+00:00
tsk_004911,acc_0047,prj_00278,usr_00562,usr_00576,in_progress,high,False,2026-02-21 00:00:00+00:00,2026-02-23 00:00:00+00:00,2026-03-01 00:00:00+00:00,
tsk_004912,acc_0047,prj_00278,usr_00568,usr_00561,backlog,low,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-10 00:00:00+00:00,
tsk_004913,acc_0047,prj_00279,usr_00574,usr_00576,in_progress,medium,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-12 00:00:00+00:00,
tsk_004914,acc_0047,prj_00279,usr_00563,usr_00574,in_progress,high,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-08 00:00:00+00:00,
tsk_004915,acc_0047,prj_00279,usr_00574,usr_00577,done,medium,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-08 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_004916,acc_0047,prj_00279,usr_00573,usr_00577,in_progress,medium,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-01 00:00:00+00:00,
tsk_004917,acc_0047,prj_00279,usr_00565,usr_00567,done,medium,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-09 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_004918,acc_0047,prj_00279,usr_00561,usr_00572,in_progress,high,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-05 00:00:00+00:00,
tsk_004919,acc_0047,prj_00279,usr_00562,usr_00561,done,medium,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-13 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_004920,acc_0047,prj_00279,usr_00567,usr_00574,done,medium,True,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-15 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_004921,acc_0047,prj_00279,usr_00561,,backlog,critical,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-15 00:00:00+00:00,
tsk_004922,acc_0047,prj_00279,usr_00561,usr_00573,in_progress,medium,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-03 00:00:00+00:00,
tsk_004923,acc_0047,prj_00279,usr_00564,usr_00565,in_progress,low,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-04 00:00:00+00:00,
tsk_004924,acc_0047,prj_00279,usr_00571,usr_00576,backlog,high,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-11 00:00:00+00:00,
tsk_004925,acc_0047,prj_00279,usr_00577,usr_00572,in_progress,medium,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-05 00:00:00+00:00,
tsk_004926,acc_0047,prj_00279,usr_00566,usr_00577,in_progress,low,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-17 00:00:00+00:00,
tsk_004927,acc_0047,prj_00279,usr_00562,usr_00563,done,medium,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-10 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_004928,acc_0047,prj_00279,usr_00574,usr_00569,done,critical,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-12 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_004929,acc_0047,prj_00279,usr_00571,usr_00574,in_progress,high,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-14 00:00:00+00:00,
tsk_004930,acc_0047,prj_00279,usr_00577,usr_00570,backlog,medium,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-02 00:00:00+00:00,
tsk_004931,acc_0047,prj_00279,usr_00577,usr_00577,backlog,medium,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-07 00:00:00+00:00,
tsk_004932,acc_0047,prj_00279,usr_00561,usr_00572,in_progress,high,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-11 00:00:00+00:00,
tsk_004933,acc_0047,prj_00279,usr_00572,usr_00567,done,medium,True,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-13 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_004934,acc_0047,prj_00279,usr_00565,usr_00576,in_progress,low,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-13 00:00:00+00:00,
tsk_004935,acc_0047,prj_00280,usr_00565,usr_00565,in_progress,high,False,2026-02-25 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-03-04 00:00:00+00:00,
tsk_004936,acc_0047,prj_00280,usr_00564,usr_00563,done,medium,False,2026-02-20 00:00:00+00:00,2026-02-22 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-02-23 00:00:00+00:00
tsk_004937,acc_0047,prj_00280,usr_00572,usr_00563,in_progress,high,False,2026-02-23 00:00:00+00:00,2026-02-23 00:00:00+00:00,2026-03-07 00:00:00+00:00,
tsk_004938,acc_0047,prj_00280,usr_00570,usr_00567,done,low,False,2026-02-20 00:00:00+00:00,2026-02-23 00:00:00+00:00,2026-03-09 00:00:00+00:00,2026-02-24 00:00:00+00:00
tsk_004939,acc_0047,prj_00280,usr_00568,usr_00577,done,high,False,2026-02-19 00:00:00+00:00,2026-02-21 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-02-25 00:00:00+00:00
tsk_004940,acc_0047,prj_00280,usr_00566,usr_00563,in_progress,critical,False,2026-02-18 00:00:00+00:00,2026-02-21 00:00:00+00:00,2026-03-11 00:00:00+00:00,
tsk_004941,acc_0047,prj_00280,usr_00561,usr_00574,in_progress,high,False,2026-02-19 00:00:00+00:00,2026-02-19 00:00:00+00:00,2026-03-10 00:00:00+00:00,
tsk_004942,acc_0047,prj_00280,usr_00563,usr_00568,done,high,False,2026-02-17 00:00:00+00:00,2026-02-19 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-02-24 00:00:00+00:00
tsk_004943,acc_0047,prj_00280,usr_00575,usr_00575,in_progress,medium,False,2026-02-18 00:00:00+00:00,2026-02-18 00:00:00+00:00,2026-03-04 00:00:00+00:00,
tsk_004944,acc_0047,prj_00280,usr_00566,usr_00565,in_progress,high,False,2026-02-18 00:00:00+00:00,2026-02-20 00:00:00+00:00,2026-02-28 00:00:00+00:00,
tsk_004945,acc_0047,prj_00280,usr_00562,usr_00565,in_progress,high,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-11 00:00:00+00:00,
tsk_004946,acc_0047,prj_00280,usr_00562,usr_00565,done,medium,False,2026-02-19 00:00:00+00:00,2026-02-22 00:00:00+00:00,2026-03-08 00:00:00+00:00,2026-02-23 00:00:00+00:00
tsk_004947,acc_0047,prj_00280,usr_00571,usr_00574,in_progress,medium,False,2026-02-19 00:00:00+00:00,2026-02-21 00:00:00+00:00,2026-03-08 00:00:00+00:00,
tsk_004948,acc_0047,prj_00281,usr_00576,usr_00574,in_progress,low,False,2026-02-23 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-03-05 00:00:00+00:00,
tsk_004949,acc_0047,prj_00281,usr_00575,usr_00567,in_progress,medium,False,2026-02-19 00:00:00+00:00,2026-02-22 00:00:00+00:00,2026-03-11 00:00:00+00:00,
tsk_004950,acc_0047,prj_00281,usr_00561,usr_00577,backlog,high,False,2026-02-19 00:00:00+00:00,2026-02-21 00:00:00+00:00,2026-03-05 00:00:00+00:00,
tsk_004951,acc_0047,prj_00281,usr_00561,,done,medium,False,2026-02-21 00:00:00+00:00,2026-02-21 00:00:00+00:00,2026-03-09 00:00:00+00:00,2026-02-23 00:00:00+00:00
tsk_004952,acc_0047,prj_00281,usr_00561,usr_00565,in_progress,medium,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-02 00:00:00+00:00,
tsk_004953,acc_0047,prj_00281,usr_00562,usr_00563,in_progress,high,False,2026-02-20 00:00:00+00:00,2026-02-21 00:00:00+00:00,2026-03-09 00:00:00+00:00,
tsk_004954,acc_0047,prj_00281,usr_00562,usr_00565,done,high,False,2026-02-21 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-03-07 00:00:00+00:00,2026-02-25 00:00:00+00:00
tsk_004955,acc_0047,prj_00281,usr_00577,usr_00567,done,medium,False,2026-02-21 00:00:00+00:00,2026-02-23 00:00:00+00:00,2026-02-28 00:00:00+00:00,2026-02-25 00:00:00+00:00
tsk_004956,acc_0047,prj_00281,usr_00572,,in_progress,low,False,2026-02-23 00:00:00+00:00,2026-02-23 00:00:00+00:00,2026-03-15 00:00:00+00:00,
tsk_004957,acc_0047,prj_00281,usr_00573,usr_00566,done,medium,False,2026-02-19 00:00:00+00:00,2026-02-19 00:00:00+00:00,2026-03-11 00:00:00+00:00,2026-02-21 00:00:00+00:00
tsk_004958,acc_0047,prj_00281,usr_00575,usr_00565,in_progress,medium,False,2026-02-19 00:00:00+00:00,2026-02-19 00:00:00+00:00,2026-03-07 00:00:00+00:00,
tsk_004959,acc_0047,prj_00281,usr_00576,usr_00565,done,medium,False,2026-02-24 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-03-08 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_004960,acc_0047,prj_00281,usr_00562,usr_00562,blocked,medium,True,2026-02-21 00:00:00+00:00,2026-02-23 00:00:00+00:00,2026-02-28 00:00:00+00:00,
tsk_004961,acc_0047,prj_00281,usr_00575,usr_00570,cancelled,high,False,2026-02-23 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-03-05 00:00:00+00:00,
tsk_004962,acc_0047,prj_00281,usr_00568,usr_00561,done,high,False,2026-02-19 00:00:00+00:00,2026-02-19 00:00:00+00:00,2026-03-06 00:00:00+00:00,2026-02-24 00:00:00+00:00
tsk_004963,acc_0047,prj_00281,usr_00566,usr_00574,backlog,high,False,2026-02-23 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-07 00:00:00+00:00,
tsk_004964,acc_0047,prj_00281,usr_00568,usr_00576,backlog,high,False,2026-02-21 00:00:00+00:00,2026-02-21 00:00:00+00:00,2026-02-27 00:00:00+00:00,
tsk_004965,acc_0047,prj_00281,usr_00570,,backlog,high,False,2026-02-21 00:00:00+00:00,2026-02-21 00:00:00+00:00,2026-03-01 00:00:00+00:00,
tsk_004966,acc_0047,prj_00281,usr_00562,usr_00570,in_progress,critical,False,2026-02-20 00:00:00+00:00,2026-02-20 00:00:00+00:00,2026-03-13 00:00:00+00:00,
tsk_004967,acc_0047,prj_00281,usr_00569,usr_00572,done,medium,False,2026-02-20 00:00:00+00:00,2026-02-20 00:00:00+00:00,2026-02-23 00:00:00+00:00,2026-02-24 00:00:00+00:00
tsk_004968,acc_0047,prj_00281,usr_00577,usr_00569,done,high,False,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_004969,acc_0047,prj_00281,usr_00567,usr_00571,done,medium,False,2026-02-20 00:00:00+00:00,2026-02-22 00:00:00+00:00,2026-03-07 00:00:00+00:00,2026-02-23 00:00:00+00:00
tsk_004970,acc_0047,prj_00281,usr_00575,usr_00577,in_progress,medium,False,2026-02-23 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-12 00:00:00+00:00,
tsk_004971,acc_0047,prj_00281,usr_00572,usr_00573,blocked,medium,True,2026-02-21 00:00:00+00:00,2026-02-21 00:00:00+00:00,2026-03-10 00:00:00+00:00,
tsk_004972,acc_0047,prj_00282,usr_00568,usr_00568,in_progress,medium,False,2026-02-23 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-03-01 00:00:00+00:00,
tsk_004973,acc_0047,prj_00282,usr_00570,usr_00568,done,low,False,2026-02-24 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_004974,acc_0047,prj_00282,usr_00567,usr_00575,in_progress,high,False,2026-02-21 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-02-27 00:00:00+00:00,
tsk_004975,acc_0047,prj_00282,usr_00561,usr_00573,in_progress,medium,False,2026-02-22 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-03-16 00:00:00+00:00,
tsk_004976,acc_0047,prj_00282,usr_00568,usr_00569,in_progress,low,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-08 00:00:00+00:00,
tsk_004977,acc_0047,prj_00282,usr_00565,usr_00561,done,low,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-16 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_004978,acc_0047,prj_00282,usr_00573,usr_00563,done,medium,False,2026-02-24 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-02-25 00:00:00+00:00
tsk_004979,acc_0047,prj_00282,usr_00570,usr_00569,done,high,False,2026-02-23 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-16 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_004980,acc_0047,prj_00282,usr_00577,usr_00565,done,medium,False,2026-02-21 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-03-11 00:00:00+00:00,2026-02-25 00:00:00+00:00
tsk_004981,acc_0047,prj_00282,usr_00562,usr_00577,in_progress,high,False,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-08 00:00:00+00:00,
tsk_004982,acc_0047,prj_00283,usr_00567,usr_00577,done,medium,False,2026-02-21 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-03-12 00:00:00+00:00,2026-02-25 00:00:00+00:00
tsk_004983,acc_0047,prj_00283,usr_00570,usr_00574,cancelled,critical,False,2026-02-17 00:00:00+00:00,2026-02-18 00:00:00+00:00,2026-02-27 00:00:00+00:00,
tsk_004984,acc_0047,prj_00283,usr_00576,usr_00576,blocked,medium,True,2026-02-19 00:00:00+00:00,2026-02-22 00:00:00+00:00,2026-03-13 00:00:00+00:00,
tsk_004985,acc_0047,prj_00283,usr_00563,usr_00569,in_progress,high,False,2026-02-16 00:00:00+00:00,2026-02-18 00:00:00+00:00,2026-03-05 00:00:00+00:00,
tsk_004986,acc_0047,prj_00283,usr_00569,usr_00565,done,medium,False,2026-02-19 00:00:00+00:00,2026-02-19 00:00:00+00:00,2026-03-01 00:00:00+00:00,2026-02-23 00:00:00+00:00
tsk_004987,acc_0047,prj_00283,usr_00563,usr_00566,in_progress,high,False,2026-02-24 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-03-08 00:00:00+00:00,
tsk_004988,acc_0047,prj_00283,usr_00574,usr_00575,backlog,medium,False,2026-02-19 00:00:00+00:00,2026-02-22 00:00:00+00:00,2026-03-09 00:00:00+00:00,
tsk_004989,acc_0047,prj_00283,usr_00569,usr_00569,done,high,False,2026-02-23 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-02-25 00:00:00+00:00
tsk_004990,acc_0047,prj_00283,usr_00577,usr_00562,in_progress,medium,False,2026-02-24 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-03-16 00:00:00+00:00,
tsk_004991,acc_0047,prj_00283,usr_00564,usr_00573,done,low,False,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-11 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_004992,acc_0047,prj_00283,usr_00566,usr_00562,in_progress,medium,False,2026-02-24 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-03-09 00:00:00+00:00,
tsk_004993,acc_0048,prj_00284,usr_00590,,in_progress,low,False,2026-01-13 00:00:00+00:00,2026-01-16 00:00:00+00:00,2026-01-19 00:00:00+00:00,
tsk_004994,acc_0048,prj_00284,usr_00593,usr_00580,in_progress,high,False,2026-02-05 00:00:00+00:00,2026-02-05 00:00:00+00:00,2026-02-08 00:00:00+00:00,
tsk_004995,acc_0048,prj_00284,usr_00589,usr_00588,done,medium,False,2026-02-07 00:00:00+00:00,2026-02-09 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-02-17 00:00:00+00:00
tsk_004996,acc_0048,prj_00284,usr_00578,usr_00589,blocked,low,True,2025-12-30 00:00:00+00:00,2026-01-02 00:00:00+00:00,2026-01-12 00:00:00+00:00,
tsk_004997,acc_0048,prj_00284,usr_00580,usr_00589,done,high,False,2026-01-06 00:00:00+00:00,2026-01-07 00:00:00+00:00,2026-01-12 00:00:00+00:00,2026-01-09 00:00:00+00:00
tsk_004998,acc_0048,prj_00284,usr_00584,usr_00589,done,medium,False,2026-01-08 00:00:00+00:00,2026-01-11 00:00:00+00:00,2026-01-18 00:00:00+00:00,2026-02-06 00:00:00+00:00
tsk_004999,acc_0048,prj_00284,usr_00581,usr_00584,in_progress,high,False,2026-02-20 00:00:00+00:00,2026-02-23 00:00:00+00:00,2026-03-12 00:00:00+00:00,
tsk_005000,acc_0048,prj_00284,usr_00592,usr_00590,blocked,low,True,2026-02-09 00:00:00+00:00,2026-02-11 00:00:00+00:00,2026-03-03 00:00:00+00:00,
tsk_005001,acc_0048,prj_00284,usr_00589,usr_00586,in_progress,medium,False,2026-01-16 00:00:00+00:00,2026-01-19 00:00:00+00:00,2026-01-22 00:00:00+00:00,
tsk_005002,acc_0048,prj_00284,usr_00580,usr_00586,in_progress,low,False,2026-01-11 00:00:00+00:00,2026-01-14 00:00:00+00:00,2026-01-31 00:00:00+00:00,
tsk_005003,acc_0048,prj_00284,usr_00591,usr_00578,blocked,high,True,2026-01-02 00:00:00+00:00,2026-01-05 00:00:00+00:00,2026-01-25 00:00:00+00:00,
tsk_005004,acc_0048,prj_00284,usr_00585,usr_00586,backlog,medium,False,2026-01-31 00:00:00+00:00,2026-02-03 00:00:00+00:00,2026-02-14 00:00:00+00:00,
tsk_005005,acc_0048,prj_00284,usr_00582,usr_00580,backlog,medium,False,2026-01-15 00:00:00+00:00,2026-01-17 00:00:00+00:00,2026-02-07 00:00:00+00:00,
tsk_005006,acc_0048,prj_00285,usr_00583,usr_00580,done,medium,False,2026-01-15 00:00:00+00:00,2026-01-18 00:00:00+00:00,2026-02-01 00:00:00+00:00,2026-01-23 00:00:00+00:00
tsk_005007,acc_0048,prj_00285,usr_00592,usr_00585,done,medium,False,2026-02-17 00:00:00+00:00,2026-02-18 00:00:00+00:00,2026-03-11 00:00:00+00:00,2026-02-20 00:00:00+00:00
tsk_005008,acc_0048,prj_00285,usr_00581,usr_00583,done,critical,False,2026-01-08 00:00:00+00:00,2026-01-10 00:00:00+00:00,2026-01-27 00:00:00+00:00,2026-01-14 00:00:00+00:00
tsk_005009,acc_0048,prj_00285,usr_00582,usr_00587,in_progress,high,False,2026-01-08 00:00:00+00:00,2026-01-09 00:00:00+00:00,2026-01-29 00:00:00+00:00,
tsk_005010,acc_0048,prj_00285,usr_00586,usr_00585,in_progress,medium,False,2026-02-06 00:00:00+00:00,2026-02-09 00:00:00+00:00,2026-02-22 00:00:00+00:00,
tsk_005011,acc_0048,prj_00285,usr_00581,usr_00584,done,low,False,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-12 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_005012,acc_0048,prj_00285,usr_00593,usr_00579,done,medium,False,2026-01-17 00:00:00+00:00,2026-01-19 00:00:00+00:00,2026-01-31 00:00:00+00:00,2026-02-12 00:00:00+00:00
